customer_id,visit_date,device_type,user_type,marketing_channel,product_id,product_category,unit_price,quantity,discount_percent,discount_amount,revenue,pages_viewed,time_on_site_sec,added_to_cart,purchased,cart_abandoned,rating,review_helpful_votes,payment_method,day_of_month,month_number,visit_weekday,visit_season,session_duration_bucket,visit_year,visit_quarter,month_name
6478,28-03-2024,Mobile,New User,Social Media,695,Books,958.43,4,15,575.06,3258.66,19,315,Added,Purchased,Not Abandoned,5,10,Credit Card,28,3,Thursday,Summer,Very Short,2024,Q1,March
2241,28-07-2024,Tablet,Returning User,Organic Search,517,Books,553.98,3,30,498.58,0,16,1082,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,28,7,Sunday,Autumn,Long,2024,Q3,July
6311,29-05-2024,Mobile,New User,Direct,99,Beauty & Personal Care,623.67,4,5,124.73,0,9,1758,Added,Not Purchased,Abandoned,4,0,Credit Card,29,5,Wednesday,Summer,Very Long,2024,Q2,May
2843,08-05-2024,Desktop,Returning User,Paid Ads,188,Electronics,216.85,1,0,0,0,2,774,Added,Not Purchased,Abandoned,4,0,Credit Card,8,5,Wednesday,Summer,Short,2024,Q2,May
2632,11-09-2024,Mobile,New User,Organic Search,801,Beauty & Personal Care,310.53,3,30,279.48,0,21,141,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,11,9,Wednesday,Spring,Very Short,2024,Q3,September
4303,10-08-2024,Desktop,New User,Social Media,146,Fashion,386.12,4,15,231.67,0,2,1763,Added,Not Purchased,Abandoned,4,0,Net Banking,10,8,Saturday,Autumn,Very Long,2024,Q3,August
6245,25-04-2024,Mobile,New User,Paid Ads,436,Electronics,937.85,2,10,187.57,0,19,1630,Added,Not Purchased,Abandoned,4,0,EMI,25,4,Thursday,Summer,Very Long,2024,Q2,April
4594,29-03-2024,Tablet,New User,Paid Ads,777,Home & Kitchen,630.39,2,10,126.08,0,23,1336,Added,Not Purchased,Abandoned,4,0,Credit Card,29,3,Friday,Summer,Long,2024,Q1,March
4146,18-07-2024,Desktop,Returning User,Direct,71,Sports & Fitness,64.92,4,0,0,0,10,1403,Added,Not Purchased,Abandoned,4,0,Credit Card,18,7,Thursday,Autumn,Very Long,2024,Q3,July
4061,29-04-2024,Mobile,New User,Organic Search,593,Sports & Fitness,351.06,2,25,175.53,0,8,1543,Added,Not Purchased,Abandoned,4,0,Credit Card,29,4,Monday,Summer,Very Long,2024,Q2,April
4050,27-03-2024,Desktop,New User,Paid Ads,633,Electronics,779.19,4,0,0,0,4,174,Not Added,Not Purchased,Not Abandoned,4,0,UPI,27,3,Wednesday,Summer,Very Short,2024,Q1,March
4632,22-03-2024,Mobile,New User,Direct,438,Home & Kitchen,1309.27,4,10,523.71,4713.37,15,622,Added,Purchased,Not Abandoned,5,3,UPI,22,3,Friday,Summer,Short,2024,Q1,March
8505,29-08-2024,Tablet,Returning User,Referral,722,Toys & Baby,1608.1,2,5,160.81,3055.39,15,225,Added,Purchased,Not Abandoned,4,15,UPI,29,8,Thursday,Autumn,Very Short,2024,Q3,August
6201,31-05-2024,Mobile,New User,Email Campaign,501,Grocery,477.67,2,0,0,0,4,1461,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,31,5,Friday,Summer,Very Long,2024,Q2,May
4796,04-05-2024,Desktop,New User,Paid Ads,524,Books,764.11,1,10,76.41,0,6,1220,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,4,5,Saturday,Summer,Long,2024,Q2,May
7745,12-02-2024,Desktop,New User,Direct,772,Sports & Fitness,396.07,3,15,178.23,0,9,70,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,12,2,Monday,Winter,Very Short,2024,Q1,February
5746,21-01-2024,Mobile,Returning User,Paid Ads,694,Sports & Fitness,79.89,4,5,15.98,0,10,202,Not Added,Not Purchased,Not Abandoned,4,0,UPI,21,1,Sunday,Winter,Very Short,2024,Q1,January
9540,10-09-2024,Tablet,Returning User,Direct,234,Home & Kitchen,994.84,1,30,298.45,0,22,60,Added,Not Purchased,Abandoned,4,0,Net Banking,10,9,Tuesday,Spring,Very Short,2024,Q3,September
6065,19-12-2024,Tablet,New User,Direct,762,Books,1027.31,2,10,205.46,1849.16,18,378,Added,Purchased,Not Abandoned,4,15,Net Banking,19,12,Thursday,Winter,Very Short,2024,Q4,December
2943,28-04-2024,Desktop,Returning User,Email Campaign,270,Fashion,572.47,1,10,57.25,0,4,1340,Not Added,Not Purchased,Not Abandoned,4,0,Cash on Delivery,28,4,Sunday,Summer,Long,2024,Q2,April
6066,04-11-2024,Desktop,Returning User,Social Media,673,Sports & Fitness,139.82,1,0,0,0,12,900,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,4,11,Monday,Spring,Short,2024,Q4,November
7961,07-08-2024,Desktop,Returning User,Social Media,240,Beauty & Personal Care,623.3,2,0,0,1246.6,5,1108,Added,Purchased,Not Abandoned,3,20,Net Banking,7,8,Wednesday,Autumn,Long,2024,Q3,August
2917,20-04-2024,Mobile,Returning User,Social Media,846,Grocery,1032.49,4,5,206.5,0,3,93,Added,Not Purchased,Abandoned,4,0,EMI,20,4,Saturday,Summer,Very Short,2024,Q2,April
2819,25-07-2024,Tablet,New User,Direct,393,Books,1546.97,2,10,309.39,0,21,1249,Added,Not Purchased,Abandoned,4,0,Credit Card,25,7,Thursday,Autumn,Long,2024,Q3,July
6394,17-02-2024,Mobile,Returning User,Referral,791,Grocery,762.72,1,15,114.41,0,23,707,Added,Not Purchased,Abandoned,4,0,Credit Card,17,2,Saturday,Winter,Short,2024,Q1,February
8959,03-05-2024,Desktop,New User,Social Media,867,Beauty & Personal Care,1389.77,2,15,416.93,0,2,921,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,3,5,Friday,Summer,Long,2024,Q2,May
4011,25-09-2024,Desktop,New User,Email Campaign,99,Sports & Fitness,163.47,2,5,16.35,0,8,1306,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,25,9,Wednesday,Spring,Long,2024,Q3,September
5561,06-11-2024,Tablet,Returning User,Email Campaign,895,Grocery,617.02,4,30,740.42,0,23,312,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,6,11,Wednesday,Spring,Very Short,2024,Q4,November
6894,21-03-2024,Desktop,Returning User,Direct,793,Grocery,1046.03,4,0,0,0,6,1660,Added,Not Purchased,Abandoned,4,0,Credit Card,21,3,Thursday,Summer,Very Long,2024,Q1,March
6971,28-11-2024,Desktop,New User,Paid Ads,469,Beauty & Personal Care,889.83,1,15,133.47,0,18,1199,Added,Not Purchased,Abandoned,4,0,UPI,28,11,Thursday,Spring,Long,2024,Q4,November
2311,08-08-2024,Desktop,Returning User,Social Media,654,Sports & Fitness,370.98,2,0,0,0,18,302,Added,Not Purchased,Abandoned,4,0,Credit Card,8,8,Thursday,Autumn,Very Short,2024,Q3,August
4556,24-03-2024,Desktop,Returning User,Social Media,745,Books,589.43,1,5,29.47,0,20,272,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,24,3,Sunday,Summer,Very Short,2024,Q1,March
9946,11-10-2024,Mobile,Returning User,Organic Search,635,Fashion,179.65,1,10,17.96,0,7,1549,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,11,10,Friday,Spring,Very Long,2024,Q4,October
8995,17-11-2024,Tablet,Returning User,Organic Search,461,Beauty & Personal Care,334.78,1,10,33.48,0,8,1266,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,17,11,Sunday,Spring,Long,2024,Q4,November
7947,09-04-2024,Desktop,Returning User,Email Campaign,895,Beauty & Personal Care,706.41,4,20,565.13,0,1,166,Added,Not Purchased,Abandoned,4,0,Net Banking,9,4,Tuesday,Summer,Very Short,2024,Q2,April
1217,08-02-2024,Desktop,Returning User,Organic Search,106,Books,1599.3,2,0,0,0,8,757,Not Added,Not Purchased,Not Abandoned,4,0,EMI,8,2,Thursday,Winter,Short,2024,Q1,February
4754,13-04-2024,Mobile,Returning User,Direct,358,Toys & Baby,1130.88,3,0,0,0,21,425,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,13,4,Saturday,Summer,Very Short,2024,Q2,April
1460,03-10-2024,Desktop,New User,Organic Search,119,Books,926.73,2,15,278.02,0,17,1420,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,3,10,Thursday,Spring,Very Long,2024,Q4,October
3711,23-01-2024,Desktop,Returning User,Referral,306,Fashion,112.39,2,10,22.48,202.3,11,628,Added,Purchased,Not Abandoned,4,29,UPI,23,1,Tuesday,Winter,Short,2024,Q1,January
8783,15-04-2024,Tablet,Returning User,Social Media,374,Home & Kitchen,1817.73,4,15,1090.64,0,7,1023,Added,Not Purchased,Abandoned,4,0,Credit Card,15,4,Monday,Summer,Long,2024,Q2,April
4489,26-04-2024,Mobile,New User,Social Media,496,Home & Kitchen,580.83,3,5,87.12,0,10,141,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,26,4,Friday,Summer,Very Short,2024,Q2,April
2515,07-01-2024,Desktop,New User,Referral,350,Sports & Fitness,148.73,4,5,29.75,0,14,831,Added,Not Purchased,Abandoned,4,0,EMI,7,1,Sunday,Winter,Short,2024,Q1,January
7490,06-08-2024,Mobile,Returning User,Email Campaign,568,Grocery,761.38,3,20,456.83,0,2,99,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,6,8,Tuesday,Autumn,Very Short,2024,Q3,August
7830,21-10-2024,Desktop,New User,Paid Ads,78,Home & Kitchen,1807.38,1,15,271.11,1536.27,4,979,Added,Purchased,Not Abandoned,1,20,Debit Card,21,10,Monday,Spring,Long,2024,Q4,October
6898,26-02-2024,Desktop,New User,Referral,805,Home & Kitchen,1674.59,4,0,0,0,21,895,Not Added,Not Purchased,Not Abandoned,4,0,Cash on Delivery,26,2,Monday,Winter,Short,2024,Q1,February
8280,19-11-2024,Mobile,New User,Direct,211,Toys & Baby,888.22,4,0,0,0,21,1067,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,19,11,Tuesday,Spring,Long,2024,Q4,November
7318,13-12-2024,Desktop,Returning User,Paid Ads,422,Books,385.37,4,0,0,0,24,313,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,13,12,Friday,Winter,Very Short,2024,Q4,December
6711,13-11-2024,Desktop,New User,Organic Search,451,Toys & Baby,1228.59,4,0,0,0,17,762,Added,Not Purchased,Abandoned,4,0,EMI,13,11,Wednesday,Spring,Short,2024,Q4,November
9000,20-09-2024,Desktop,New User,Social Media,660,Home & Kitchen,513.89,4,0,0,0,24,380,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,20,9,Friday,Spring,Very Short,2024,Q3,September
3916,12-06-2024,Desktop,Returning User,Organic Search,246,Sports & Fitness,153.29,3,20,91.97,0,6,1053,Added,Not Purchased,Abandoned,4,0,EMI,12,6,Wednesday,Autumn,Long,2024,Q2,June
5106,15-03-2024,Mobile,Returning User,Referral,492,Fashion,288.18,1,15,43.23,0,3,528,Not Added,Not Purchased,Not Abandoned,4,0,EMI,15,3,Friday,Summer,Short,2024,Q1,March
6067,29-11-2024,Desktop,New User,Referral,51,Sports & Fitness,197.91,2,0,0,0,11,98,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,29,11,Friday,Spring,Very Short,2024,Q4,November
7025,12-07-2024,Desktop,New User,Organic Search,292,Home & Kitchen,1931.5,4,5,386.3,0,24,659,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,12,7,Friday,Autumn,Short,2024,Q3,July
5287,13-06-2024,Desktop,Returning User,Direct,268,Electronics,959.56,2,0,0,0,22,1467,Added,Not Purchased,Abandoned,4,0,UPI,13,6,Thursday,Autumn,Very Long,2024,Q2,June
4973,22-05-2024,Desktop,Returning User,Direct,319,Toys & Baby,1092.26,3,0,0,0,13,1170,Added,Not Purchased,Abandoned,4,0,Net Banking,22,5,Wednesday,Summer,Long,2024,Q2,May
2487,20-03-2024,Desktop,Returning User,Direct,43,Toys & Baby,1444.26,3,20,866.56,3466.22,18,1700,Added,Purchased,Not Abandoned,2,48,Net Banking,20,3,Wednesday,Summer,Very Long,2024,Q1,March
6742,19-05-2024,Desktop,New User,Referral,587,Toys & Baby,1809.23,2,0,0,0,11,1377,Not Added,Not Purchased,Not Abandoned,4,0,UPI,19,5,Sunday,Summer,Very Long,2024,Q2,May
2112,18-10-2024,Desktop,New User,Organic Search,455,Sports & Fitness,237.76,1,0,0,0,19,1246,Added,Not Purchased,Abandoned,4,0,Net Banking,18,10,Friday,Spring,Long,2024,Q4,October
5272,23-07-2024,Desktop,New User,Organic Search,373,Home & Kitchen,536.8,4,5,107.36,0,5,1280,Added,Not Purchased,Abandoned,4,0,UPI,23,7,Tuesday,Autumn,Long,2024,Q3,July
4680,24-05-2024,Mobile,New User,Referral,578,Books,239.66,1,0,0,0,12,273,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,24,5,Friday,Summer,Very Short,2024,Q2,May
7989,09-02-2024,Desktop,New User,Direct,693,Beauty & Personal Care,744.16,2,10,148.83,0,16,1739,Added,Not Purchased,Abandoned,4,0,Debit Card,9,2,Friday,Winter,Very Long,2024,Q1,February
5288,31-05-2024,Desktop,Returning User,Direct,88,Fashion,625.94,2,5,62.59,0,21,45,Added,Not Purchased,Abandoned,4,0,EMI,31,5,Friday,Summer,Very Short,2024,Q2,May
1047,19-03-2024,Desktop,Returning User,Email Campaign,364,Beauty & Personal Care,656.03,1,15,98.4,0,1,534,Added,Not Purchased,Abandoned,4,0,Debit Card,19,3,Tuesday,Summer,Short,2024,Q1,March
5553,25-05-2024,Mobile,Returning User,Social Media,650,Grocery,1019.98,4,0,0,4079.92,3,1462,Added,Purchased,Not Abandoned,4,21,EMI,25,5,Saturday,Summer,Very Long,2024,Q2,May
2941,24-02-2024,Mobile,New User,Email Campaign,172,Grocery,656.64,2,30,393.98,0,17,515,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,24,2,Saturday,Winter,Short,2024,Q1,February
4420,11-12-2024,Desktop,New User,Direct,723,Fashion,703.74,4,20,562.99,0,4,1294,Added,Not Purchased,Abandoned,4,0,UPI,11,12,Wednesday,Winter,Long,2024,Q4,December
3667,04-03-2024,Mobile,Returning User,Social Media,432,Electronics,240.78,4,25,240.78,0,15,1066,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,4,3,Monday,Summer,Long,2024,Q1,March
2499,15-02-2024,Desktop,Returning User,Organic Search,248,Beauty & Personal Care,1170.39,2,25,585.2,0,7,643,Added,Not Purchased,Abandoned,4,0,Net Banking,15,2,Thursday,Winter,Short,2024,Q1,February
9507,27-08-2024,Desktop,Returning User,Referral,18,Fashion,472.22,3,10,141.67,1274.99,22,681,Added,Purchased,Not Abandoned,1,23,Net Banking,27,8,Tuesday,Autumn,Short,2024,Q3,August
3281,05-05-2024,Mobile,Returning User,Paid Ads,293,Fashion,694.67,2,0,0,0,8,603,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,5,5,Sunday,Summer,Short,2024,Q2,May
5562,29-12-2024,Desktop,New User,Organic Search,670,Sports & Fitness,419.03,1,20,83.81,0,12,590,Added,Not Purchased,Abandoned,4,0,Net Banking,29,12,Sunday,Winter,Short,2024,Q4,December
8452,27-05-2024,Mobile,New User,Organic Search,836,Beauty & Personal Care,999.67,3,10,299.9,0,1,373,Added,Not Purchased,Abandoned,4,0,Credit Card,27,5,Monday,Summer,Very Short,2024,Q2,May
4278,25-08-2024,Mobile,Returning User,Organic Search,524,Books,374.95,1,25,93.74,0,7,788,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,25,8,Sunday,Autumn,Short,2024,Q3,August
9434,31-10-2024,Tablet,Returning User,Referral,754,Fashion,475.11,2,30,285.07,665.15,14,1622,Added,Purchased,Not Abandoned,3,8,Cash on Delivery,31,10,Thursday,Spring,Very Long,2024,Q4,October
4638,25-12-2024,Desktop,New User,Organic Search,24,Books,311.42,3,25,233.56,0,13,1693,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,25,12,Wednesday,Winter,Very Long,2024,Q4,December
9520,22-10-2024,Tablet,New User,Organic Search,552,Books,1033.2,4,5,206.64,0,18,304,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,22,10,Tuesday,Spring,Very Short,2024,Q4,October
5065,29-07-2024,Desktop,Returning User,Organic Search,864,Grocery,178.6,2,10,35.72,0,11,1613,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,29,7,Monday,Autumn,Very Long,2024,Q3,July
1129,24-10-2024,Desktop,Returning User,Email Campaign,133,Toys & Baby,1035.01,1,20,207,0,19,1598,Added,Not Purchased,Abandoned,4,0,Credit Card,24,10,Thursday,Spring,Very Long,2024,Q4,October
8809,13-04-2024,Mobile,Returning User,Direct,429,Home & Kitchen,849.45,2,5,84.94,0,4,1765,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,13,4,Saturday,Summer,Very Long,2024,Q2,April
8775,13-11-2024,Mobile,New User,Social Media,328,Books,703.34,4,20,562.67,0,15,227,Added,Not Purchased,Abandoned,4,0,Debit Card,13,11,Wednesday,Spring,Very Short,2024,Q4,November
9660,14-11-2024,Mobile,Returning User,Social Media,638,Toys & Baby,618.31,4,15,370.99,0,9,1475,Not Added,Not Purchased,Not Abandoned,4,0,EMI,14,11,Thursday,Spring,Very Long,2024,Q4,November
2115,20-05-2024,Mobile,Returning User,Referral,48,Toys & Baby,1181.74,2,0,0,0,1,268,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,20,5,Monday,Summer,Very Short,2024,Q2,May
8596,25-01-2024,Tablet,New User,Referral,321,Electronics,360.81,2,0,0,0,19,1155,Added,Not Purchased,Abandoned,4,0,Credit Card,25,1,Thursday,Winter,Long,2024,Q1,January
4073,06-09-2024,Desktop,New User,Social Media,345,Beauty & Personal Care,1427.59,2,20,571.04,0,1,833,Not Added,Not Purchased,Not Abandoned,4,0,Cash on Delivery,6,9,Friday,Spring,Short,2024,Q3,September
8574,07-02-2024,Desktop,New User,Paid Ads,417,Fashion,268.3,1,25,67.08,0,21,473,Added,Not Purchased,Abandoned,4,0,Net Banking,7,2,Wednesday,Winter,Short,2024,Q1,February
9670,07-01-2024,Desktop,New User,Direct,44,Home & Kitchen,1243.19,4,5,248.64,0,12,482,Added,Not Purchased,Abandoned,4,0,Credit Card,7,1,Sunday,Winter,Short,2024,Q1,January
2790,11-12-2024,Mobile,New User,Direct,711,Home & Kitchen,1459.91,1,15,218.99,0,15,26,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,11,12,Wednesday,Winter,Very Short,2024,Q4,December
4340,26-07-2024,Tablet,New User,Paid Ads,758,Sports & Fitness,247.64,3,10,74.29,0,5,1239,Added,Not Purchased,Abandoned,4,0,UPI,26,7,Friday,Autumn,Long,2024,Q3,July
3417,25-08-2024,Desktop,Returning User,Social Media,563,Beauty & Personal Care,1279.56,3,10,383.87,0,16,1315,Added,Not Purchased,Abandoned,4,0,Credit Card,25,8,Sunday,Autumn,Long,2024,Q3,August
3741,17-11-2024,Mobile,Returning User,Referral,396,Books,1371.12,1,0,0,1371.12,7,921,Added,Purchased,Not Abandoned,5,40,EMI,17,11,Sunday,Spring,Long,2024,Q4,November
6363,05-12-2024,Desktop,New User,Referral,267,Books,1250.32,1,15,187.55,1062.77,5,1430,Added,Purchased,Not Abandoned,5,34,Cash on Delivery,5,12,Thursday,Winter,Very Long,2024,Q4,December
4711,15-12-2024,Mobile,New User,Direct,712,Electronics,271.98,1,10,27.2,244.78,21,881,Added,Purchased,Not Abandoned,4,20,EMI,15,12,Sunday,Winter,Short,2024,Q4,December
6904,18-02-2024,Desktop,Returning User,Social Media,774,Toys & Baby,1111.13,2,15,333.34,0,10,639,Not Added,Not Purchased,Not Abandoned,4,0,UPI,18,2,Sunday,Winter,Short,2024,Q1,February
7068,28-04-2024,Desktop,New User,Email Campaign,143,Sports & Fitness,107.54,1,10,10.75,0,17,1285,Added,Not Purchased,Abandoned,4,0,Debit Card,28,4,Sunday,Summer,Long,2024,Q2,April
2824,07-10-2024,Tablet,New User,Referral,506,Beauty & Personal Care,831.46,3,20,498.88,1995.5,13,732,Added,Purchased,Not Abandoned,4,16,UPI,7,10,Monday,Spring,Short,2024,Q4,October
1395,11-01-2024,Tablet,Returning User,Paid Ads,437,Home & Kitchen,886.95,4,15,532.17,0,12,864,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,11,1,Thursday,Winter,Short,2024,Q1,January
7715,26-03-2024,Mobile,Returning User,Social Media,454,Sports & Fitness,314.37,4,10,125.75,1131.73,13,953,Added,Purchased,Not Abandoned,4,38,EMI,26,3,Tuesday,Summer,Long,2024,Q1,March
2634,06-07-2024,Mobile,Returning User,Referral,558,Home & Kitchen,1823.5,2,30,1094.1,0,24,562,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,6,7,Saturday,Autumn,Short,2024,Q3,July
2799,05-05-2024,Desktop,New User,Paid Ads,126,Sports & Fitness,434.97,3,15,195.74,1109.17,2,1628,Added,Purchased,Not Abandoned,2,15,Cash on Delivery,5,5,Sunday,Summer,Very Long,2024,Q2,May
6411,04-03-2024,Desktop,Returning User,Paid Ads,771,Grocery,185.63,4,20,148.5,594.02,18,1357,Added,Purchased,Not Abandoned,5,14,Net Banking,4,3,Monday,Summer,Very Long,2024,Q1,March
3366,24-11-2024,Desktop,New User,Paid Ads,818,Grocery,917.12,3,0,0,0,17,1391,Not Added,Not Purchased,Not Abandoned,4,0,UPI,24,11,Sunday,Spring,Very Long,2024,Q4,November
2707,12-06-2024,Desktop,Returning User,Referral,80,Books,921.17,4,25,921.17,0,3,1009,Added,Not Purchased,Abandoned,4,0,UPI,12,6,Wednesday,Autumn,Long,2024,Q2,June
3760,30-05-2024,Desktop,New User,Direct,48,Toys & Baby,459.28,1,30,137.78,0,14,1152,Added,Not Purchased,Abandoned,4,0,Debit Card,30,5,Thursday,Summer,Long,2024,Q2,May
5703,27-08-2024,Desktop,New User,Organic Search,175,Fashion,549.78,3,15,247.4,1401.94,22,62,Added,Purchased,Not Abandoned,5,15,EMI,27,8,Tuesday,Autumn,Very Short,2024,Q3,August
8613,01-09-2024,Tablet,Returning User,Email Campaign,490,Grocery,350.41,2,5,35.04,665.78,6,963,Added,Purchased,Not Abandoned,1,37,Credit Card,1,9,Sunday,Spring,Long,2024,Q3,September
9897,28-06-2024,Desktop,New User,Direct,592,Grocery,615.28,1,30,184.58,0,11,49,Added,Not Purchased,Abandoned,4,0,EMI,28,6,Friday,Autumn,Very Short,2024,Q2,June
7588,19-11-2024,Mobile,Returning User,Social Media,452,Toys & Baby,406,3,10,121.8,0,22,653,Added,Not Purchased,Abandoned,4,0,EMI,19,11,Tuesday,Spring,Short,2024,Q4,November
9088,18-04-2024,Mobile,New User,Direct,489,Fashion,368.57,1,0,0,0,7,222,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,18,4,Thursday,Summer,Very Short,2024,Q2,April
5775,13-11-2024,Tablet,Returning User,Email Campaign,539,Fashion,568.78,3,10,170.63,0,12,796,Added,Not Purchased,Abandoned,4,0,Credit Card,13,11,Wednesday,Spring,Short,2024,Q4,November
4674,12-11-2024,Desktop,Returning User,Social Media,621,Home & Kitchen,637.6,3,5,95.64,0,13,923,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,12,11,Tuesday,Spring,Long,2024,Q4,November
8376,04-01-2024,Desktop,New User,Referral,831,Home & Kitchen,1558.38,2,0,0,3116.76,19,766,Added,Purchased,Not Abandoned,5,44,EMI,4,1,Thursday,Winter,Short,2024,Q1,January
3721,02-10-2024,Mobile,Returning User,Email Campaign,277,Grocery,747.51,2,0,0,0,3,979,Not Added,Not Purchased,Not Abandoned,4,0,UPI,2,10,Wednesday,Spring,Long,2024,Q4,October
8315,27-02-2024,Tablet,Returning User,Social Media,424,Beauty & Personal Care,658.88,3,0,0,0,15,428,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,27,2,Tuesday,Winter,Very Short,2024,Q1,February
9982,26-06-2024,Desktop,New User,Email Campaign,536,Sports & Fitness,234.13,2,0,0,468.26,24,919,Added,Purchased,Not Abandoned,5,18,Net Banking,26,6,Wednesday,Autumn,Long,2024,Q2,June
4508,01-12-2024,Tablet,Returning User,Direct,455,Grocery,670.48,3,20,402.29,0,6,1116,Added,Not Purchased,Abandoned,4,0,EMI,1,12,Sunday,Winter,Long,2024,Q4,December
6700,12-03-2024,Mobile,Returning User,Social Media,80,Home & Kitchen,1074.53,4,20,859.62,3438.5,2,600,Added,Purchased,Not Abandoned,3,23,Cash on Delivery,12,3,Tuesday,Summer,Short,2024,Q1,March
8032,24-07-2024,Mobile,Returning User,Organic Search,369,Sports & Fitness,260.67,2,5,26.07,0,21,1267,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,24,7,Wednesday,Autumn,Long,2024,Q3,July
8050,10-10-2024,Mobile,Returning User,Direct,342,Toys & Baby,1102.7,4,5,220.54,0,1,225,Not Added,Not Purchased,Not Abandoned,4,0,EMI,10,10,Thursday,Spring,Very Short,2024,Q4,October
2855,24-06-2024,Mobile,Returning User,Social Media,857,Fashion,293.73,2,20,117.49,0,23,549,Not Added,Not Purchased,Not Abandoned,4,0,Cash on Delivery,24,6,Monday,Autumn,Short,2024,Q2,June
